tempo,key,mode,danceability,energy,valence,acousticness,speechiness,liveness,loudness,duration_ms,popularity,is_hit
142.311,0,1,0.529,0.509,0.27,0.415,0.0253,0.171,-8.926,221427,47,0
142.382,0,1,0.531,0.5,0.27,0.429,0.026,0.1639999999999999,-8.94,220867,35,0
92.046,2,1,0.8109999999999999,0.512,0.346,0.218,0.17,0.0768,-6.381,161188,73,0
93.105,0,1,0.71,0.431,0.5529999999999999,0.0553,0.0388,0.0537,-8.333,229333,35,0
145.19799999999995,9,1,0.625,0.623,0.841,0.318,0.0311,0.6829999999999999,-10.219,247573,26,0
145.363,9,1,0.5870000000000001,0.603,0.789,0.481,0.032,0.351,-11.067,249533,23,0
109.983,3,1,0.311,0.314,0.565,0.731,0.0325,0.335,-12.81,145467,30,0
95.306,4,1,0.667,0.513,0.518,0.305,0.026,0.0851,-7.96,283400,61,0
147.93,2,1,0.536,0.65,0.288,0.282,0.0337,0.0876,-5.603,301987,64,0
81.833,8,1,0.439,0.422,0.551,0.0148,0.0409,0.0697,-17.227,236933,72,0
113.967,2,1,0.621,0.901,0.7440000000000001,0.17,0.0302,0.0875,-5.396,300773,74,0
75.806,8,1,0.452,0.313,0.344,0.433,0.026,0.0772,-9.309,250440,53,0
75.17399999999998,8,1,0.456,0.233,0.424,0.433,0.0255,0.0538,-12.634,254000,57,0
91.959,5,0,0.918,0.36,0.243,0.029,0.275,0.0799,-9.949,214040,44,0
98.921,2,1,0.457,0.4920000000000001,0.691,0.4320000000000001,0.0291,0.0996,-8.104,177667,50,0
116.681,8,1,0.413,0.873,0.481,0.000264,0.0535,0.204,-4.151,218933,78,0
116.335,8,1,0.407,0.8759999999999999,0.521,0.000254,0.0529,0.215,-4.145,218933,44,0
88.00399999999998,1,1,0.634,0.703,0.584,0.305,0.0315,0.112,-4.462,280440,53,0
106.082,1,1,0.743,0.774,0.6459999999999999,0.0262,0.325,0.1369999999999999,-7.697,251200,38,0
110.134,0,0,0.7759999999999999,0.503,0.473,0.8740000000000001,0.237,0.112,-5.732,210285,81,0
76.945,7,1,0.63,0.691,0.655,0.174,0.0295,0.0498,-7.563,220707,44,0
99.985,2,1,0.637,0.515,0.725,0.759,0.0307,0.232,-9.431,172853,9,0
137.82299999999998,7,1,0.7,0.465,0.306,0.36,0.0562,0.143,-10.43,340962,48,0
137.02,3,1,0.561,0.56,0.591,0.612,0.0558,0.288,-9.337,181307,42,0
145.843,9,0,0.677,0.506,0.4970000000000001,0.345,0.0964,0.118,-6.652,208520,6,0
145.921,9,0,0.687,0.514,0.494,0.366,0.0897,0.116,-6.612,210427,79,0
145.842,9,0,0.6759999999999999,0.506,0.4970000000000001,0.345,0.0958,0.118,-6.652,208520,76,0
150.219,10,1,0.303,0.409,0.248,0.5579999999999999,0.0631,0.517,-14.601,221933,30,0
96.151,4,0,0.52,0.523,0.315,0.482,0.0238,0.138,-8.78,202307,45,0
176.96200000000005,0,0,0.41,0.9,0.5579999999999999,0.0167,0.0656,0.339,-4.249,284960,63,0
69.984,7,1,0.55,0.638,0.687,0.0531,0.0602,0.0834,-8.561,126827,25,0
169.127,4,0,0.59,0.8029999999999999,0.809,0.293,0.0485,0.0691,-7.087999999999999,266800,41,0
76.066,8,0,0.626,0.547,0.49,0.267,0.0688,0.19,-5.567,263400,31,0
78.884,11,0,0.7979999999999999,0.616,0.96,0.00941,0.151,0.0637,-8.788,235400,40,0
89.554,6,0,0.494,0.887,0.5479999999999999,0.00661,0.398,0.103,-4.297,234627,61,0
150.029,11,1,0.608,0.863,0.476,0.0593,0.131,0.228,-4.87,233147,55,0
128.006,8,1,0.7190000000000001,0.607,0.464,0.08,0.165,0.125,-5.1560000000000015,149900,85,0
119.871,5,1,0.659,0.4270000000000001,0.862,0.753,0.0283,0.219,-9.793,178097,22,0
90.2,2,1,0.6509999999999999,0.743,0.5329999999999999,0.00526,0.0364,0.0406,-9.254,302093,45,0
107.809,10,1,0.8909999999999999,0.503,0.747,0.0372,0.0892,0.0991,-12.084,446093,45,0
150.056,7,1,0.252,0.802,0.253,0.13,0.0391,0.309,-3.976,308667,74,0
81.48100000000002,4,0,0.732,0.627,0.332,0.346,0.161,0.261,-5.693,135460,68,0
108.745,7,1,0.628,0.9,0.611,0.0775,0.0408,0.0454,-3.719,217987,48,0
170.15400000000002,3,1,0.347,0.236,0.281,0.688,0.0291,0.111,-13.536,315040,41,0
140.069,1,0,0.67,0.468,0.486,0.325,0.0328,0.0516,-6.725,299800,58,0
91.507,7,1,0.628,0.737,0.5920000000000001,0.0625,0.041,0.0777,-4.437,185194,65,0
119.224,9,1,0.346,0.73,0.293,0.266,0.0365,0.133,-3.508,221440,43,0
104.42,6,1,0.76,0.718,0.927,0.00413,0.147,0.18,-3.087,212440,52,0
172.07299999999995,2,0,0.397,0.69,0.36,0.395,0.195,0.101,-4.1080000000000005,359800,66,0
127.975,5,0,0.733,0.71,0.965,0.145,0.0292,0.0956,-5.849,239600,84,0
80.94800000000002,8,1,0.505,0.411,0.124,0.677,0.0255,0.0605,-8.273,378573,46,0
95.926,9,0,0.665,0.727,0.515,0.0102,0.0559,0.241,-7.324,330467,40,0
112.427,7,1,0.469,0.602,0.131,0.133,0.0289,0.273,-11.156,372226,51,0
200.81,7,1,0.241,0.5539999999999999,0.721,0.775,0.0377,0.151,-10.085,151827,9,0
201.629,7,1,0.24,0.598,0.7759999999999999,0.7659999999999999,0.0369,0.117,-8.435,151933,83,0
201.739,2,1,0.234,0.526,0.649,0.871,0.0411,0.122,-11.656,151000,61,0
203.195,7,1,0.242,0.5589999999999999,0.688,0.845,0.0348,0.279,-9.548,150200,54,0
96.031,7,1,0.542,0.53,0.616,0.268,0.0267,0.221,-14.192,708867,42,0
107.772,11,0,0.701,0.83,0.648,0.125,0.0667,0.114,-10.517,492013,42,0
93.019,11,0,0.748,0.733,0.291,0.0062,0.072,0.329,-4.421,312240,67,0
125.315,0,1,0.693,0.708,0.949,0.309,0.031,0.0857,-7.816,187973,45,0
128.018,6,1,0.6970000000000001,0.835,0.8320000000000001,0.00578,0.0912,0.314,-5.843,201387,61,0
90.05799999999998,6,1,0.62,0.698,0.617,0.0168,0.0449,0.153,-4.38,211800,58,0
120.465,6,1,0.594,0.883,0.706,0.0186,0.0375,0.331,-4.013,305560,47,0
88.978,0,1,0.654,0.539,0.8490000000000001,0.748,0.0274,0.168,-7.825,165920,25,0
119.002,4,0,0.774,0.753,0.8959999999999999,0.152,0.0517,0.0371,-5.4460000000000015,219147,79,0
128.783,11,0,0.792,0.8420000000000001,0.917,0.0376,0.0743,0.0802,-7.322999999999999,463360,23,0
78.80199999999998,7,0,0.435,0.268,0.119,0.8440000000000001,0.0438,0.107,-15.164,129267,57,0
124.895,2,1,0.674,0.413,0.503,0.8370000000000001,0.0274,0.098,-7.816,237907,68,0
124.912,2,1,0.687,0.404,0.509,0.8490000000000001,0.0272,0.0957,-7.762,237960,43,0
126.321,7,1,0.7909999999999999,0.745,0.926,0.296,0.0373,0.0641,-9.193,228893,24,0
122.372,2,1,0.528,0.904,0.6779999999999999,0.000833,0.0343,0.174,-5.854,230040,60,0
131.467,2,1,0.7040000000000001,0.867,0.809,0.0846,0.0315,0.206,-5.808,188133,67,0
131.045,7,1,0.759,0.794,0.7879999999999999,0.0065299999999999,0.0306,0.0683,-8.85,354200,48,0
98.005,7,0,0.516,0.733,0.552,0.000373,0.0326,0.258,-11.341,226027,53,0
125.257,9,0,0.61,0.8009999999999999,0.835,0.0867,0.0301,0.238,-5.979,254000,52,0
136.518,1,1,0.7,0.5379999999999999,0.189,0.000204,0.045,0.105,-5.952000000000001,237733,66,0
136.54399999999998,1,1,0.667,0.523,0.18,0.000521,0.0311,0.0984,-5.817,239073,46,0
128.99200000000002,4,1,0.701,0.943,0.7909999999999999,0.0747,0.0456,0.601,-2.986,197707,77,0
129.003,4,1,0.696,0.943,0.833,0.0736,0.0431,0.653,-2.962,194867,67,0
128.909,4,1,0.708,0.924,0.8340000000000001,0.0814,0.0404,0.669,-4.263999999999999,195333,31,0
117.784,1,1,0.561,0.447,0.7290000000000001,0.279,0.0544,0.319,-11.389,172960,53,0
64.825,5,0,0.521,0.285,0.157,0.936,0.105,0.115,-14.619000000000002,99680,45,0
82.936,10,1,0.5489999999999999,0.616,0.446,0.468,0.0282,0.115,-7.987999999999999,262267,39,0
97.044,11,0,0.918,0.7340000000000001,0.608,0.0296,0.269,0.191,-2.832,230693,66,0
102.456,11,0,0.593,0.0668,0.19,0.949,0.0722,0.194,-15.268,76974,63,0
181.88,8,1,0.334,0.595,0.721,0.768,0.0658,0.216,-8.875,138227,19,0
110.802,1,1,0.8220000000000001,0.332,0.8340000000000001,0.8340000000000001,0.0506,0.11,-11.369000000000002,139093,56,0
110.747,1,1,0.825,0.35,0.835,0.8029999999999999,0.0492,0.109,-10.269,139053,19,0
159.914,0,1,0.625,0.536,0.253,0.038,0.0776,0.1669999999999999,-5.428,221787,72,0
103.309,2,1,0.763,0.621,0.825,0.655,0.0374,0.158,-9.908,144320,48,0
140.626,1,1,0.417,0.46,0.55,0.8109999999999999,0.0316,0.126,-11.07,165707,40,0
105.014,7,1,0.828,0.662,0.847,0.0394,0.0461,0.191,-6.419,201907,52,0
126.978,2,1,0.605,0.937,0.617,0.1,0.0621,0.354,-7.841,236933,41,0
118.714,7,1,0.599,0.4270000000000001,0.484,0.545,0.0312,0.0609,-11.075,406147,47,0
126.593,4,1,0.561,0.8109999999999999,0.635,0.00515,0.0265,0.287,-6.157,233270,65,0
126.593,4,1,0.561,0.8109999999999999,0.635,0.00515,0.0265,0.287,-6.157,233270,40,0
173.87599999999995,7,1,0.422,0.547,0.86,0.836,0.028,0.0887,-7.774,133693,27,0
173.5,7,1,0.444,0.339,0.885,0.8190000000000001,0.0276,0.149,-15.298,129907,29,0
118.015,2,1,0.399,0.971,0.772,0.338,0.0515,0.359,-5.0760000000000005,206187,40,0
114.929,0,1,0.644,0.449,0.669,0.79,0.0326,0.0686,-14.863,166067,39,0
114.563,0,1,0.596,0.457,0.726,0.777,0.0354,0.0606,-16.43,165440,30,0
168.00400000000005,11,0,0.489,0.757,0.5670000000000001,0.00981,0.0926,0.234,-4.062,267160,53,0
89.594,6,1,0.841,0.4,0.855,0.294,0.0334,0.0335,-10.703,146267,49,0
113.324,2,1,0.7879999999999999,0.8440000000000001,0.382,0.25,0.0334,0.0723,-3.131,251240,74,0
117.399,7,0,0.575,0.912,0.843,0.0916,0.0393,0.0562,-7.275,207267,72,0
98.54,0,1,0.339,0.208,0.288,0.396,0.0308,0.18,-16.725,218013,72,0
98.532,0,1,0.361,0.219,0.26,0.563,0.0285,0.5579999999999999,-16.553,216267,65,0
106.855,5,1,0.8079999999999999,0.85,0.7170000000000001,0.115,0.0868,0.316,-8.772,186533,63,0
119.989,5,1,0.7090000000000001,0.654,0.488,0.106,0.0267,0.277,-7.752999999999999,207587,51,0
130.029,0,1,0.481,0.285,0.316,0.9,0.0424,0.123,-10.848,210160,73,0
87.89399999999998,10,1,0.789,0.352,0.431,0.224,0.143,0.0536,-14.022,266107,39,0
119.884,8,1,0.43,0.203,0.105,0.863,0.0369,0.106,-10.425,210333,41,0
81.949,6,0,0.277,0.289,0.0559,0.357,0.0267,0.141,-11.804,297787,35,0
128.95600000000002,4,1,0.519,0.422,0.8029999999999999,0.8640000000000001,0.0282,0.332,-8.732000000000001,147227,47,0
189.645,6,1,0.434,0.833,0.7859999999999999,0.0865,0.048,0.117,-9.018,343933,34,0
118.12,9,0,0.442,0.7040000000000001,0.5379999999999999,0.0987,0.0416,0.138,-10.831,170800,40,0
131.606,7,1,0.615,0.8340000000000001,0.688,0.0311,0.0318,0.143,-5.726,216253,29,0
106.156,2,0,0.7240000000000001,0.725,0.909,0.0226,0.0395,0.0445,-11.93,304733,28,0
164.145,4,0,0.579,0.779,0.5870000000000001,0.0379,0.0512,0.385,-1.829,213440,67,0
105.973,11,1,0.5710000000000001,0.784,0.462,0.0175,0.0352,0.19,-6.396,255493,61,0
163.118,11,0,0.455,0.858,0.597,0.000616,0.0391,0.226,-5.659,207467,70,0
79.305,9,1,0.69,0.6509999999999999,0.691,0.343,0.101,0.178,-7.86,225333,54,0
129.036,4,1,0.392,0.838,0.764,0.0102,0.0373,0.406,-6.396,207133,45,0
133.97299999999998,2,1,0.5770000000000001,0.5760000000000001,0.12,0.0143,0.0563,0.602,-6.299,234040,64,0
96.003,6,1,0.767,0.494,0.8009999999999999,0.136,0.0421,0.0603,-5.349,260067,43,0
120.258,5,1,0.8109999999999999,0.833,0.5670000000000001,0.014,0.153,0.0769,-4.259,252107,68,0
128.214,10,1,0.758,0.5760000000000001,0.7120000000000001,0.589,0.0417,0.146,-11.477,226627,38,0
140.496,1,0,0.606,0.804,0.653,0.153,0.0416,0.117,-4.386,229760,43,0
155.484,0,1,0.266,0.539,0.325,0.493,0.0333,0.0964,-6.738,285000,55,0
87.865,11,0,0.688,0.455,0.557,0.186,0.199,0.0794,-8.632,132279,81,0
122.093,4,1,0.398,0.952,0.584,0.000373,0.061,0.1,-6.0420000000000025,278680,75,0
209.758,7,1,0.281,0.823,0.515,0.0395,0.0509,0.0812,-5.044,243267,33,0
98.296,3,1,0.86,0.6659999999999999,0.473,0.0756,0.0375,0.0501,-8.492,304533,43,0
114.986,7,1,0.774,0.482,0.746,0.218,0.0306,0.0454,-11.451,274253,30,0
93.015,1,1,0.8059999999999999,0.57,0.454,0.0977,0.246,0.105,-6.9270000000000005,231453,61,0
111.143,5,1,0.624,0.868,0.8059999999999999,0.305,0.0269,0.186,-5.867000000000001,268187,64,0
107.993,7,1,0.852,0.927,0.887,0.0109,0.0581,0.054,-4.497,171227,43,0
107.993,7,1,0.852,0.927,0.887,0.0109,0.0581,0.054,-4.497,171227,49,0
145.972,1,1,0.8370000000000001,0.636,0.274,0.0395,0.086,0.342,-7.643,288624,79,0
157.614,4,1,0.386,0.319,0.6609999999999999,0.7759999999999999,0.0332,0.106,-16.512,239600,54,0
120.555,9,0,0.535,0.884,0.7959999999999999,0.00188,0.0407,0.14,-5.499,205987,56,0
105.164,4,1,0.8640000000000001,0.346,0.964,0.277,0.0365,0.0514,-12.918,189840,61,0
79.296,0,1,0.445,0.529,0.7490000000000001,0.261,0.026,0.184,-10.94,183733,67,0
145.41899999999995,4,1,0.446,0.5589999999999999,0.3720000000000001,0.388,0.0285,0.153,-8.318999999999999,240173,45,0
148.80100000000004,3,0,0.635,0.544,0.727,0.933,0.0426,0.0923,-10.836,132067,19,0
168.418,2,1,0.4270000000000001,0.0801,0.78,0.748,0.0372,0.125,-27.119,328147,53,0
166.795,7,1,0.352,0.912,0.351,0.00197,0.0725,0.193,-4.253,220147,72,0
152.814,0,1,0.6890000000000001,0.452,0.6970000000000001,0.0293,0.0408,0.0672,-12.927,342160,51,0
119.001,0,1,0.696,0.921,0.7140000000000001,0.00314,0.0363,0.0842,-3.755,294573,80,0
88.229,10,1,0.599,0.511,0.779,0.482,0.0294,0.306,-10.072,163200,43,0
122.277,7,1,0.67,0.87,0.738,0.369,0.0812,0.579,-4.694,258880,39,0
96.882,11,0,0.7659999999999999,0.234,0.256,0.332,0.159,0.358,-7.544,153725,58,0
159.863,11,0,0.501,0.836,0.618,0.208,0.0491,0.152,-3.587,192000,64,0
80.00399999999998,0,1,0.583,0.637,0.315,0.00722,0.0459,0.177,-6.464,340613,55,0
140.013,8,0,0.7759999999999999,0.752,0.716,0.325,0.193,0.33,-4.711,192705,66,0
164.857,5,0,0.551,0.825,0.933,0.152,0.044,0.0999,-6.24,260827,67,0
160.105,4,1,0.652,0.8,0.961,0.52,0.0738,0.5660000000000001,-5.462999999999999,173413,28,0
115.687,2,1,0.631,0.935,0.404,0.00535,0.0564,0.151,-6.459,212000,30,0
147.562,6,0,0.458,0.86,0.604,0.0138,0.0525,0.0491,-9.728,337960,24,0
93.116,11,1,0.7170000000000001,0.561,0.6729999999999999,0.5670000000000001,0.245,0.439,-7.898,225933,52,0
142.05700000000004,7,1,0.741,0.6579999999999999,0.746,0.643,0.0853,0.307,-7.757999999999999,246013,61,0
142.05700000000004,7,1,0.741,0.6579999999999999,0.746,0.643,0.0853,0.307,-7.757999999999999,246013,48,0
142.055,7,1,0.741,0.6579999999999999,0.747,0.6409999999999999,0.0856,0.307,-7.757999999999999,246013,44,0
136.232,1,1,0.3229999999999999,0.8390000000000001,0.5429999999999999,0.315,0.0503,0.348,-7.35,227627,68,0
93.02,1,1,0.562,0.757,0.299,0.277,0.0253,0.0745,-3.945,263027,43,0
98.027,6,0,0.8240000000000001,0.588,0.513,0.6920000000000001,0.0924,0.149,-6.4,209438,89,0
98.027,6,0,0.8240000000000001,0.588,0.513,0.6920000000000001,0.0924,0.149,-6.4,209438,81,0
79.262,0,1,0.144,0.541,0.0899,0.278,0.038,0.101,-7.0760000000000005,251480,66,0
100.978,7,1,0.8170000000000001,0.485,0.672,0.0525,0.143,0.0391,-11.659,228267,63,0
101.001,7,1,0.8190000000000001,0.611,0.653,0.0673,0.129,0.0477,-7.428,232133,53,0
89.79299999999998,0,1,0.397,0.28,0.419,0.365,0.337,0.0584,-14.783,219521,35,0
89.166,0,1,0.6729999999999999,0.314,0.764,0.7170000000000001,0.0251,0.12,-13.159,161280,34,0
120.468,7,1,0.62,0.611,0.506,0.0743,0.0336,0.101,-10.531,224773,40,0
164.86900000000003,2,1,0.545,0.522,0.446,0.422,0.0341,0.119,-9.241,268187,47,0
71.842,0,1,0.338,0.119,0.205,0.883,0.0632,0.148,-15.714,191067,51,0
118.384,0,1,0.675,0.7509999999999999,0.612,0.0604,0.0296,0.0893,-3.539,181279,74,0
169.642,3,1,0.509,0.242,0.448,0.7140000000000001,0.0291,0.127,-13.353,261120,65,0
171.81599999999997,3,1,0.514,0.243,0.388,0.752,0.0288,0.0822,-12.348,260800,41,0
121.832,0,1,0.54,0.4920000000000001,0.552,0.473,0.0286,0.046,-9.087,194400,29,0
121.832,0,1,0.54,0.4920000000000001,0.552,0.473,0.0286,0.046,-9.087,194400,24,0
125.829,9,0,0.6709999999999999,0.7070000000000001,0.599,0.0645,0.0336,0.057,-11.549,285533,25,0
166.3,2,1,0.356,0.872,0.607,0.00417,0.068,0.0997,-7.8370000000000015,193653,72,0
154.868,8,1,0.511,0.654,0.279,0.053,0.314,0.316,-6.132999999999999,156663,72,0
103.051,5,1,0.6829999999999999,0.897,0.752,0.0457,0.0465,0.286,-3.455,266080,58,0
103.036,5,1,0.6829999999999999,0.7509999999999999,0.841,0.0681,0.0346,0.248,-10.184,266560,64,0
128.505,11,0,0.78,0.8079999999999999,0.569,0.271,0.0382,0.0958,-10.056,255373,23,0
85.031,4,1,0.5379999999999999,0.346,0.459,0.466,0.0252,0.0929,-14.403,222133,53,0
85.006,4,1,0.5429999999999999,0.45,0.448,0.583,0.024,0.0595,-10.688,222667,41,0
108.442,10,1,0.5770000000000001,0.664,0.1639999999999999,0.00533,0.0461,0.142,-9.153,264973,54,0
108.838,5,1,0.5870000000000001,0.616,0.473,0.246,0.0486,0.079,-14.234000000000002,266240,38,0
161.834,4,1,0.503,0.8270000000000001,0.376,0.0723,0.0553,0.126,-4.046,204387,40,0
157.404,7,1,0.525,0.852,0.884,0.731,0.222,0.218,-9.519,161907,70,0
157.291,7,1,0.581,0.687,0.892,0.6940000000000001,0.15,0.305,-14.152,161453,45,0
131.019,7,0,0.6920000000000001,0.773,0.738,0.126,0.0305,0.063,-9.226,202367,43,0
186.638,4,0,0.287,0.512,0.682,0.392,0.0308,0.341,-9.094,158013,24,0
185.725,4,0,0.273,0.399,0.727,0.597,0.0288,0.411,-14.154000000000002,157067,17,0
89.36,4,1,0.505,0.62,0.6920000000000001,0.4320000000000001,0.0642,0.564,-9.824,169707,32,0
167.665,9,1,0.482,0.823,0.451,0.0386,0.0661,0.0948,-4.4460000000000015,219547,54,0
131.977,10,0,0.6859999999999999,0.454,0.645,0.43,0.0328,0.286,-10.928,321000,47,0
179.063,11,0,0.625,0.5760000000000001,0.235,0.0543,0.175,0.187,-5.693,193147,66,0
179.063,11,0,0.625,0.5760000000000001,0.235,0.0543,0.175,0.187,-5.693,193147,52,0
107.363,5,1,0.684,0.573,0.716,0.318,0.0261,0.306,-12.3,378947,68,0
87.56700000000002,7,0,0.606,0.486,0.809,0.0111,0.041,0.0757,-13.553,431507,59,0
114.455,11,0,0.7979999999999999,0.622,0.97,0.0429,0.0341,0.15,-11.282,235311,39,0
114.371,11,0,0.815,0.759,0.97,0.0991,0.0365,0.14,-6.311,235933,37,0
90.523,3,1,0.5870000000000001,0.34,0.526,0.8340000000000001,0.0256,0.0955,-9.387,141040,49,0
123.203,1,1,0.805,0.575,0.975,0.346,0.0304,0.109,-11.882,226267,54,0
119.603,1,0,0.76,0.524,0.112,0.0542,0.0323,0.112,-7.67,270307,67,0
175.946,0,0,0.375,0.605,0.128,0.612,0.0729,0.147,-7.268,283227,70,0
99.995,0,0,0.532,0.883,0.7,0.0951,0.0352,0.304,-2.7430000000000003,190240,56,0
94.973,9,1,0.5920000000000001,0.431,0.47,0.0153,0.031,0.0819,-13.71,229240,32,0
129.464,10,0,0.72,0.8759999999999999,0.489,0.186,0.0339,0.313,-4.828,208400,24,0
135.811,4,1,0.365,0.924,0.632,0.0144,0.0488,0.423,-7.066,296467,64,0
135.87,4,1,0.355,0.936,0.653,0.0075299999999999,0.047,0.377,-6.166,297267,38,0
97.225,6,1,0.5760000000000001,0.8640000000000001,0.609,0.02,0.0462,0.6829999999999999,-3.981,272973,71,0
128.02700000000002,6,1,0.551,0.8009999999999999,0.625,0.013,0.0303,0.265,-5.069,240760,78,0
128.02100000000002,6,1,0.551,0.8009999999999999,0.625,0.013,0.0303,0.265,-5.069,240760,58,0
86.90299999999998,2,1,0.618,0.588,0.768,0.0128,0.0735,0.351,-11.624,146973,62,0
86.90299999999998,2,1,0.618,0.588,0.768,0.0128,0.0735,0.351,-11.624,146973,52,0
103.966,8,1,0.747,0.861,0.8590000000000001,0.113,0.0514,0.026,-5.251,190240,72,0
164.046,4,1,0.54,0.7759999999999999,0.784,0.243,0.043,0.378,-4.155,189733,58,0
111.268,11,1,0.715,0.494,0.768,0.36,0.0294,0.0736,-12.807,224427,42,0
114.142,5,1,0.514,0.584,0.5579999999999999,0.0698,0.042,0.205,-13.049,189627,64,0
84.71600000000002,11,0,0.54,0.82,0.698,0.0668,0.0725,0.5579999999999999,-6.215,301973,50,0
165.545,7,1,0.46,0.445,0.433,0.5,0.141,0.3229999999999999,-12.877,227507,30,0
132.865,1,1,0.586,0.86,0.943,0.0372,0.0584,0.1,-6.752000000000002,224933,57,0
109.936,1,1,0.85,0.466,0.86,0.314,0.0555,0.129,-15.673,222627,65,0
110.282,1,1,0.835,0.765,0.855,0.475,0.0681,0.12,-7.831,301026,52,0
102.071,1,1,0.72,0.7909999999999999,0.7559999999999999,0.0384,0.124,0.157,-4.689,175427,81,0
102.078,1,1,0.713,0.7809999999999999,0.8,0.0353,0.121,0.155,-4.859,175333,67,0
113.618,2,1,0.493,0.586,0.6559999999999999,0.0202,0.046,0.102,-13.916,232533,66,0
113.638,2,1,0.449,0.642,0.586,0.00608,0.0487,0.175,-10.527,494533,54,0
147.66299999999995,0,1,0.619,0.602,0.863,0.0741,0.0276,0.339,-14.872,389227,40,0
147.66299999999995,0,1,0.619,0.602,0.863,0.0741,0.0276,0.339,-14.872,389227,41,0
107.543,9,0,0.7040000000000001,0.627,0.851,0.0542,0.0331,0.0846,-11.073,242200,44,0
75.67,10,0,0.5870000000000001,0.229,0.379,0.92,0.128,0.1,-11.254,171728,73,0
143.04,5,0,0.774,0.838,0.924,0.0249,0.114,0.242,-3.914,198800,80,0
143.011,5,0,0.774,0.847,0.923,0.0279,0.121,0.241,-3.925,198813,59,0
119.778,11,1,0.654,0.599,0.333,0.0599,0.0563,0.161,-6.699,243800,59,0
114.961,6,0,0.853,0.8109999999999999,0.901,0.0439,0.0646,0.0703,-4.926,283627,62,0
149.2,5,1,0.612,0.585,0.799,0.0137,0.0337,0.0635,-11.931,207533,38,0
70.27,5,1,0.184,0.176,0.201,0.972,0.0338,0.366,-13.69,174893,32,0
102.39,4,1,0.546,0.198,0.388,0.628,0.028,0.279,-16.829,153533,27,0
102.363,4,1,0.477,0.196,0.405,0.655,0.0299,0.172,-15.689,156573,31,0
68.809,1,1,0.378,0.268,0.409,0.866,0.0281,0.175,-11.46,152227,10,0
98.234,0,1,0.6759999999999999,0.733,0.591,0.191,0.0294,0.192,-7.745,199040,61,0
141.844,9,1,0.544,0.6990000000000001,0.293,0.258,0.0341,0.144,-4.148,257293,47,0
129.977,10,0,0.947,0.7879999999999999,0.454,0.107,0.124,0.108,-6.138,229005,60,0
131.737,8,1,0.953,0.428,0.723,0.0079,0.298,0.224,-17.199,237000,50,0
140.309,2,1,0.799,0.506,0.518,0.0453,0.0606,0.0365,-9.414,242667,68,0
140.384,2,1,0.792,0.532,0.595,0.0433,0.054,0.0369,-8.66,239733,41,0
108.705,5,1,0.653,0.73,0.894,0.0114,0.043,0.0754,-10.613,220400,75,0
108.533,5,1,0.629,0.784,0.8640000000000001,0.0249,0.0465,0.0522,-10.761,211027,27,0
134.659,2,1,0.385,0.73,0.36,0.00382,0.0409,0.123,-7.82,195867,46,0
98.007,11,1,0.6,0.851,0.727,0.00566,0.0388,0.0891,-4.645,186119,70,0
90.01299999999998,4,1,0.552,0.915,0.606,0.0013,0.0559,0.206,-3.713,203413,60,0
90.01299999999998,4,1,0.552,0.915,0.606,0.0013,0.0559,0.206,-3.713,203413,61,0
160.531,10,1,0.502,0.54,0.922,0.00105,0.0318,0.243,-15.93,307333,56,0
119.441,0,1,0.552,0.515,0.8590000000000001,0.397,0.0383,0.361,-11.032,175400,36,0
147.60399999999996,2,0,0.341,0.7140000000000001,0.412,0.354,0.0404,0.31,-7.997999999999997,178144,48,0
147.60399999999996,2,0,0.341,0.7140000000000001,0.412,0.354,0.0404,0.266,-7.997999999999997,178266,27,0
126.267,5,0,0.619,0.7809999999999999,0.5329999999999999,0.0243,0.0393,0.402,-7.455,236583,64,0
191.299,9,1,0.32,0.971,0.716,0.0012,0.0444,0.342,-6.454,190040,35,0
139.537,5,1,0.428,0.0204,0.0521,0.941,0.0333,0.0807,-25.487,223237,38,0
195.925,5,1,0.448,0.649,0.575,0.418,0.0434,0.0976,-5.925,199640,64,0
74.556,10,0,0.595,0.416,0.185,0.536,0.0366,0.293,-10.957,127880,58,0
76.03699999999998,2,1,0.387,0.336,0.416,0.718,0.0287,0.185,-14.031,223160,44,0
134.173,5,0,0.7090000000000001,0.52,0.453,0.0682,0.0301,0.0629,-9.365,379240,59,0
93.908,10,0,0.879,0.564,0.523,0.0474,0.247,0.0519,-7.682,282373,69,0
117.472,5,1,0.7040000000000001,0.528,0.73,0.22,0.0358,0.14,-13.382,238267,62,0
117.475,5,1,0.701,0.529,0.75,0.225,0.0341,0.119,-13.367,237040,42,0
116.769,7,1,0.7809999999999999,0.53,0.848,0.174,0.0346,0.0973,-13.162,179347,38,0
129.421,9,1,0.57,0.368,0.445,0.56,0.0334,0.155,-13.054,398267,32,0
117.065,2,1,0.708,0.732,0.963,0.204,0.0432,0.0357,-8.44,131427,29,0
119.331,2,1,0.7440000000000001,0.648,0.93,0.0691,0.0406,0.0343,-6.033,138827,24,0
96.459,1,1,0.59,0.618,0.153,0.0127,0.334,0.244,-5.756,252729,78,0
96.459,1,1,0.59,0.618,0.153,0.0127,0.334,0.244,-5.756,252729,66,0
122.865,1,1,0.721,0.923,0.882,0.0498,0.0881,0.286,-8.19,294800,30,0
85.427,0,1,0.6609999999999999,0.8420000000000001,0.899,0.0986,0.047,0.0534,-6.893,182120,37,0
